PUBID8   ,REGION8  ,CENDIV8  ,SQFT8    ,SQFTC8   ,YRCONC8  ,PBA8     ,ELUSED8  ,NGUSED8  ,FKUSED8  ,PRUSED8  ,STUSED8  ,HWUSED8  ,ADJWT8   ,STRATUM8 ,PAIR8    ,MFHTBTU8 ,MFCLBTU8 ,MFVNBTU8 ,MFWTBTU8 ,MFLTBTU8 ,MFCKBTU8 ,MFRFBTU8 ,MFOFBTU8 ,MFPCBTU8 ,MFMSBTU8                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                              
3359,4,9,1500,2,4,26,1,2,2,2,2,2,2996.93,40,2,2376,4935,0,0,4796,0,5511,0,0,3830
3360,2,3,1100,2,1,15,1,1,2,2,2,2,1536.54,11,1,24955,3216,10718,8759,28404,0,51052,493,0,6451
3361,3,5,9300,3,6,13,1,1,2,2,2,2,419.28,25,2,103769,82270,32122,1461,60553,0,29191,6751,14476,62884
3362,3,7,15000,4,7,6,1,1,2,2,2,2,734.43,32,2,616229,0,38691,0,221206,0,1657343,2935,4510,78214
3363,2,3,40500,5,5,15,1,1,2,1,2,2,129.64,13,1,1511178,135190,378213,305424,764345,712750,89818,476,942,139281
3364,2,3,11500,4,7,2,1,1,2,2,2,2,317.7,13,1,341261,38330,42936,5612,149056,0,88450,48283,38616,64567
3365,2,3,28000,5,7,12,1,1,2,2,2,2,409.62,14,1,1872294,70691,60051,50135,86496,66408,29219,6460,10458,189508
3367,3,5,10000,3,5,25,1,2,2,2,2,2,808.04,21,2,83561,16716,9942,3405,61567,0,42755,343,0,32136
3368,1,2,18000,4,5,2,1,1,2,2,2,2,869.22,9,1,755768,4444,3192,5572,25685,0,8355,1916,4569,9547
3370,4,9,136000,7,8,25,1,1,1,2,2,2,91.63,40,2,440230,1996846,1105035,92783,7984168,0,166082,50355,85575,899074
3372,1,2,2050,2,2,6,1,2,2,2,2,2,2463.5,7,2,20696,7795,1832,842,17619,0,320206,1526,0,9736
3373,3,7,435000,8,6,2,1,2,2,2,2,2,5.59,95,1,828843,5196127,2265381,296198,5604755,163395,353075,812534,1401268,2897271
3375,3,5,1550,2,5,14,1,2,2,2,2,2,1769.43,25,1,20591,93024,7338,0,34925,0,0,0,9516,8645
3376,3,5,1750,2,5,26,1,1,2,2,2,2,2546.83,24,2,170321,10399,5618,7733,15691,0,17487,0,458,14178
3377,3,6,200001,8,4,5,1,1,2,2,2,2,63.85,30,1,257725,85603,266298,8002,1898876,0,25060,8696,26726,249785
3378,1,2,15000,4,2,5,1,1,2,2,2,2,406.42,6,2,527215,61047,29696,27360,149854,0,59144,11301,42535,66321
3380,1,2,1800,2,1,25,1,2,2,2,2,2,2463.5,7,1,0,1767,0,553,37340,0,42323,501,0,5726
3381,3,5,8400,3,7,13,1,1,2,1,2,2,808.04,21,1,227876,25042,18054,604,82598,0,0,17,537,26604
3382,3,7,1300,2,7,18,1,2,2,2,2,2,1769.43,32,1,4485,5275,169,9472,28603,0,5103,0,0,3168
3383,4,9,100000,6,7,23,1,2,2, ,2,2,88.09,47,2,81478,551148,884916,0,3172688,0,0,85988,122439,905670
3384,1,2,10250,4,6,13,1,1,2,2,2,2,406.42,4,2,264727,0,110370,2142,10600,5418,55512,10,488,29289
3385,4,9,2000,2,3,2,1,2,2,2,2,2,2739.65,43,1,20053,7713,1898,668,37573,0,8110,1212,1781,5148
3386,2,4,3000,2,7,6,1,1,2,2,2,2,2447.55,17,1,303136,44281,30893,7710,352634,0,393713,7932,25890,61315
3388,3,5,28500,5,1,12,1,2,1,2,2,2,790.89,22,2,855811,46433,25690,2030,61981,0,0,2775,612,157876
3389,1,2,28500,5,6,5,1,1,2,2,2,2,224.72,4,2,84954,19222,40828,10436,247274,0,0,9695,10171,69630
3390,4,9,44500,5,8,2,1,1,2,2,2,1,241.71,105,1,2748000,0,349438,78459,597383,0,207173,43634,46236,418002
3391,2,4,14750,4,5,2,1,1,2,2,2,2,2447.55,18,1,102697,89254,64109,2156,382673,0,55327,28077,63016,129503
3392,1,1,3400,2,1,12,1,2,1,2,2,2,2739.65,1,2,194859,0,1988,961,19434,0,5802,817,0,9138
3393,1,2,2200,2,6,26,1,2,1,2,2,2,2463.5,7,1,52286,0,2845,0,1852,0,4508,0,0,4594
3394,3,7,2400,2,2,15,1,1,2,2,2,2,1702.02,34,1,49871,141591,30763,99726,74767,248014,139233,441,9087,38384
3395,1,2,370000,8,3,2,1,1,1,2,2,2,82.18,63,2,12694556,1624103,2324590,1121514,10037055,210810,387141,739276,2291801,6196815
3396,3,5,162000,7,2,2,1,1,2,2,1,2,228.2,22,2,10555539,468666,452180,288819,1003968,0,58324,47360,111004,333197
3397,2,3,40000,5,2,15,1,1,2,2,2,2,199.06,15,2,4773507,356696,813366,1136577,192019,2586617,315672,8643,29915,263711
3398,3,5,5000,2,3,2,1,2,2,2,2,2,1446.07,25,1,4396,13469,1316,604,30448,0,0,1607,4436,17188
3399,4,9,2350,2,3,2,1,1,2,2,2,2,444.58,40,1,108078,0,2245,14302,25172,0,14969,19341,8579,11165
3400,3,7,3900,2,5,13,1,1,2,2,2,2,3506.67,32,1,192282,16068,16317,0,6493,0,5932,427,0,10717
3402,1,2,1100,2,2,26,1,1,2,2,2,2,2739.65,5,2,246446,3050,3028,5840,49982,0,11571,38,0,5897
3403,2,4,23250,4,2,25,1,1,2,2,2,2,404.15,48,2,280004,8205,16019,12800,41710,0,14632,1996,1809,52485
3404,3,7,12750,4,5,12,1,1,2,2,2,2,2546.83,32,1,631281,15912,11841,6460,207242,0,0,0,0,20575
3405,2,3,1950,2,4,26,1,1,2,2,2,2,2724.37,13,2,192591,15451,8760,663,7241,0,83372,11502,4162,25106
3406,4,9,34000,5,3,14,1,2,2,2,2,2,360.63,43,2,621916,314267,341440,183850,523255,0,50786,6902,61899,54029
3407,4,9,82000,6,2,2,1,1,2,2,2,2,242.54,42,2,39016,88460,350849,68872,4836858,0,180613,170861,637962,788280
3409,2,3,21500,4,7,23,1,1,2, ,2,2,404.15,16,1,1485960,178386,332353,389492,1136799,274268,185157,30810,43871,322711
3410,4,8,180000,7,7,25,1,1,2,2,2,2,96.17,38,1,3328821,2435349,3037517,269941,9010564,604728,1916287,132994,14603,1944472
3412,3,5,72000,6,6,23,1,2,2, ,2,2,86.64,27,2,238694,1671121,805147,855112,2495788,0,406504,67642,96317,828986
3413,1,2,800000,9,6,5,1,1,1,2,2,2,82.18,8,2,20763723,1921131,2129879,3733517,69608021,66976,811936,341665,2626180,4425514
3416,3,5,40000,5,6,18,1,2,2,2,2,2,364.2,28,2,26447,693644,66361,1199446,150725,0,472359,0,0,85141
3417,3,5,17500,4,6,14,1,1,2,2,2,2,419.28,25,1,98602,199514,61187,61804,263026,0,0,4812,53005,62864
3418,3,5,2200,2,7,2,1,2,2,2,2,2,807.37,26,1,1841,53686,1773,0,38734,0,22626,15507,19392,15798
3419,4,9,8000,3,2,6,1,2,1,2,2,2,2739.65,43,1,318155,49105,31454,2256,242325,47416,578759,2045,2574,43701
3420,1,2,800000,9,5,16,1,1,1,2,1,2,11.26,4,2,162510224,7109566,16346358,55417450,27025638,3785537,769242,713909,2774097,9140059
3423,3,7,6000,3,5,25,1,1,2,2,2,2,734.43,32,2,130966,30688,38643,9972,229184,0,0,11301,15463,114498
3424,3,5,1800,2,4,26,1,1,2,2,2,2,2314.83,25,2,70314,0,4775,0,10901,0,0,5,0,10198
3425,3,7,5000,2,3,12,1,1,2,2,2,2,734.43,32,1,383635,112658,21105,0,334670,0,0,0,0,159945
3426,2,3,7200,3,1,12,1,2,2,1,2,2,2447.55,14,1,0,0,567,17,2974,0,6252,0,0,10427
3427,3,7,19000,4,7,13,1,1,2,2,2,2,419.28,33,2,816861,495012,399862,20702,388888,0,27906,17136,35860,292246
3428,3,5,1200,2,4,25,1,2,2,2,2,2,2314.83,56,1,0,0,0,0,4781,0,0,0,0,4872
3429,2,3,22000,4,2,6,1,1,2,2,2,2,864.37,64,2,456018,55571,154535,460592,713699,1990817,1014577,10023,1336,136319
3430,3,5,43000,5,8,23,1,1,1, ,2,2,346.9,22,1,692919,535172,396548,262932,1421745,0,0,38533,54867,436178
3431,2,3,250000,8,4,14,1,1,2,2,2,2,119.39,60,2,4126265,1138558,1802203,403974,3436858,108652,79529,33262,597687,2458354
3432,2,3,230000,8,4,18,1,1,2,2,2,2,119.39,64,1,2802767,599656,334945,10272589,7671299,1199888,163487,52717,129030,4836040
3433,3,5,11500,4,7,13,1,2,2,2,2,2,734.43,25,2,61425,4099,96697,7130,92750,0,12615,0,857,67206
3435,3,7,9200,3,6,12,1,1,2,2,2,2,807.37,36,2,9542,58188,5419,34775,20028,171940,57332,820,907,48871
3436,2,3,34000,5,5,17,1,1,2,2,2,2,214.9,64,2,1601466,179477,802588,3455666,626408,55830,37008,18503,19279,590486
3437,3,5,17750,4,6,7,1,2,1,1,2,2,461.3,21,1,0,58198,117057,0,280690,8113,35618,335,1557,1149038
3438,3,6,59000,6,7,23,1,2,2, ,2,2,206.11,29,2,1399423,1061569,898894,1065685,3110383,114537,506606,84299,120035,936971
3439,2,3,1900,2,7,8,1,1,2,2,2,2,2724.37,14,2,36983,3444,2351,442,12391,0,5357,839,378,9824
3440,1,2,8300,3,1,1,1,2,2,2,2,2,721.69,4,1,0,0,0,0,1395,0,0,0,0,5501
3442,3,7,8000,3,5,5,1,2,2,2,2,2,1164.83,34,1,0,7333,1915,0,47392,0,0,3,294,9151
3443,3,7,74000,6,8,5,1,2,2,2,2,2,155.65,34,1,17012,212094,276356,13294,1077917,0,75694,18627,32271,279159
3448,2,3,3500,2,7,26,1,1,2,2,2,2,640.33,13,1,251049,15682,10410,223,45479,0,16867,0,3309,27350
3449,2,4,18000,4,4,5,1,2,2,2,2,2,2447.55,18,1,0,3106,3634,0,24910,0,0,0,0,8523
3450,2,3,114000,7,2,14,1,1,2,2,2,2,124.19,64,1,4346383,0,374435,489601,378214,137251,25192,4585,8167,44931
3451,1,2,900000,9,6,16,1,1,1,2,1,2,11.26,114,1,2734771,240842,11654473,5080224,37662822,152854,28197,297589,622539,6608665
3452,3,5,410000,8,6,16,1,1,2,2,2,2,10.35,27,2,9948201,18242822,17976998,37180627,15690715,1937980,3212897,1103505,3880631,24078691
3453,4,8,2800,2,2,26,1,1,2,2,2,2,1711.45,38,2,0,0,0,3168,65460,0,30616,33,2479,703190
3454,2,3,9400,3,7,2,1,1,2,2,2,2,352.05,13,1,348731,24097,11780,4073,171763,0,23568,5384,8715,35156
3455,4,8,4700,2,8,5,1,2,2,1,2,2,2463.5,37,1,0,0,2643,397,26303,0,0,1065,0,15617
3456,4,8,5000,2,5,25,1,1,2,2,2,2,869.22,38,2,732010,6439,3593,1746,63010,0,20874,2832,7449,11767
3457,4,9,15750,4,4,2,1,2,2,2,1,2,3500.24,43,1,1479853,0,72118,35147,342455,0,37967,5704,49323,94896
3458,2,3,1650,2,2,2,1,1,2,2,2,2,2724.37,15,2,95063,5853,1010,98,9662,0,0,2,280,5023
3459,3,7,8300,3,3,23,1,2,2, ,2,2,2314.83,33,1,38042,25407,7480,24808,72407,0,0,1962,2794,21877
3460,3,7,57000,6,6,23,1,1,2, ,2,2,343.4,33,1,680760,89961,51438,63187,184421,0,30038,4998,7117,58099
3461,1,2,12000,4,5,5,1,2,1,2,2,2,1433.2,6,1,165318,9636,18046,4184,45438,0,26208,16115,8941,47021
3463,1,2,35000,5,6,5,1,1,2,2,2,2,880.97,10,1,1998281,23519,58626,30386,181684,0,15012,6541,18616,78558
3464,1,2,18000,4,7,5,1,1,2,2,2,2,406.42,10,1,566522,33395,16626,6569,305368,0,0,1952,2773,37132
3467,1,2,180000,7,5,5,1,1,2,2,2,2,82.18,10,2,8417559,241364,484501,0,3874677,0,272632,224038,226749,667012
3468,2,3,1500,2,5,2,1,1,2,2,2,2,2141.61,13,1,141810,2114,612,3561,6642,0,6433,3776,3446,3063
3469,1,2,10000,3,2,2,1,1,2,2,2,2,2739.65,6,2,156820,16969,12262,17935,130916,0,0,9832,26212,28004
3470,3,6,40000,5,7,12,1,1,2,2,2,2,382.92,29,2,1891230,195907,152497,29523,385769,34805,67804,4089,15966,436168
3471,4,8,50000,5,4,18,1,1,2,2,2,2,352.58,39,1,1314808,32265,11727,1752623,186247,0,0,1611,11432,44777
3472,4,9,3700,2,7,2,1,2,2,2,2,2,2226.17,43,2,72744,33224,3317,2500,116466,0,23412,3898,19532,27494
3473,1,2,10001,4,6,2,1,1,1,2,2,2,869.22,7,1,880368,64174,77653,40356,346072,0,62995,108434,200035,141585
3474,1,2,2500,2,8,5,1,2,2,2,2,2,1433.2,6,1,0,0,0,0,14694,0,0,0,0,8160
3475,3,5,15000,4,6,18,1,2,2,1,2,2,807.37,28,2,5373,98583,0,0,77849,0,239097,15755,11192,79678
3476,3,5,6200,3,3,25,1,2,2,1,2,2,2546.83,21,1,3030,14384,5440,534,140084,0,75465,635,5762,17584
3477,3,7,3500,2,7,14,1,1,2,2,2,2,2314.83,32,2,43975,21188,7714,44186,67381,2773,13973,65,654,3061
3479,1,2,35000,5,4,2,1,1,2,2,1,2,116.65,8,1,2000000,254631,431408,58459,1021862,0,298095,54398,261632,512907
3480,1,1,1700,2,5,6,1,2,1,1,2,2,2463.5,1,1,69345,2190,2060,1939,34680,0,202877,1209,0,5968
3481,3,5,156000,7,5,14,1,2,1,2,2,2,232.94,22,1,1187624,2255255,778358,452949,3264155,95069,243724,37854,686263,338729
3482,3,7,3000,2,4,14,1,2,2,1,2,2,1769.43,32,1,0,27700,6123,0,16272,0,16469,1605,602,3092
3483,3,7,13000,4,7,25,1,2,2,2,2,2,807.37,36,2,0,207754,62597,8085,384383,0,449933,12720,14834,82433
3484,2,4,93000,6,7,2,1,2,1,2,2,2,116.76,19,1,3052856,2847679,1415376,124728,3841273,149824,605728,659506,1182982,2248748
3485,1,2,1300,2,2,6,1,1,2,2,2,2,2739.65,6,2,328274,3846,4838,38040,25066,0,400871,909,0,10821
3486,2,4,2100,2,4,12,1,2,2,1,2,2,2447.55,19,1,0,1265,152,0,1174,0,0,0,0,2796
3487,3,5,415000,8,5,16,1,1,1,2,2,2,11.63,22,2,47814941,9744700,11535330,8120364,20108417,1737632,1513116,2034492,1084935,8246584
3488,2,3,54000,6,7,2,1,1,1,2,2,2,72.3,64,2,1464329,341696,297756,64906,1148661,0,170813,686902,578446,630159
3489,3,5,118000,7,6,14,1,1,1,2,2,2,134.43,22,2,6100311,2740694,4646436,405865,4783052,321330,516166,195492,888045,1549194
3490,4,9,4050,2,4,15,1,1,2,2,2,2,2996.93,41,1,10073,22308,8076,28391,7723,41645,42702,3985,1661,9933
3491,3,7,168000,7,6,2,1,2,1,2,2,2,76.17,36,2,364720,2500721,887864,148476,2803670,0,0,360191,967609,1035176
3493,3,6,26000,5,7,17,1,1,2,2,2,2,205.39,29,1,596937,308515,259267,1642301,503692,45089,22334,11166,11940,140114
3494,4,9,1450,2,8,14,1,2,2,1,2,2,1701.66,40,2,0,2769,6114,0,14684,0,15593,0,2400,2830
3495,4,9,5000,2,7,26,1,1,2,2,2,2,2739.65,43,1,42225,0,6992,46,18688,0,0,0,405,12859
3497,1,1,2400,2,1,13,1,2,2,2,2,2,2739.65,1,1,0,0,0,0,218,0,0,0,0,492
3498,3,6,35000,5,8,23,1,1,2, ,2,2,346.9,31,2,976633,282740,200305,246055,718154,0,116970,19464,27715,219881
3499,2,3,7000,3,5,8,1,1,2,2,2,2,2724.37,12,1,532591,32870,14695,20231,189454,0,0,13160,47981,140347
3500,4,9,2000,2,7,2,1,1,2,2,2,2,4098.45,41,2,37435,91249,5233,3322,39120,0,51251,16554,18206,32532
3501,1,2,22000,4,7,5,1,1,2,2,2,2,869.22,8,1,206509,8667,41335,1078,90065,0,0,1932,3672,49346
3502,2,3,1800,2,4,26,1,1,2,2,2,2,2447.55,14,1,70417,0,1622,0,5964,0,0,0,0,7161
3503,2,4,1750,2,1,2,1,2,2,1,2,2,2447.55,19,1,3012,6832,1455,85,19204,0,11171,3,384,6205
3504,4,9,17500,4,3,14,1,1,2,2,2,2,456.4,62,2,71341,0,77552,62264,251127,0,14097,3148,16839,100405
3505,4,9,18000,4,7,23,1,2,2, ,2,2,2739.65,43,2,399113,90737,105984,177437,517879,0,84350,14036,19986,147906
3506,4,9,1800,2,2,6,1,1,2,2,2,2,2996.93,62,2,0,0,0,8867,52909,0,0,2033,0,27919
3507,2,4,138000,7,3,5,1,1,2,2,2,2,140.77,18,1,1967223,20190,161365,68590,795028,0,78249,17441,56712,201811
3508,3,5,5500,3,6,26,1,2,2,2,2,2,3187.23,25,1,53902,33884,48309,721,99167,0,0,0,0,99947
3509,3,6,2300,2,3,1,1,1,2,2,2,2,2314.83,31,2,60687,6226,0,39,3330,0,0,0,0,13130
3510,2,4,16000,4,1,12,1,1,2,2,2,2,2459.66,18,2,232704,4243,2590,1333,23137,0,4163,0,44,15430
3513,4,9,250000,8,6,24,1,1,1, ,2,2,50.86,41,2,2830371,3803245,1544267,2001830,5617510,0,0,150058,213669,1878996
3514,3,7,72000,6,3,25,1,2,2,2,2,2,190.78,35,2,10713,154377,140813,2136,309380,0,16364,4400,3635,147378
3515,1,2,1200,2,4,2,1,2,2,1,2,2,215.36,4,1,0,3682,4883,0,23576,0,0,94,11001,8572
3516,4,9,12750,4,5,13,1,1,2,2,2,2,869.22,43,2,150078,35943,156455,3794,199057,583779,7671,4634,3562,45308
3517,2,4,24000,4,7,2,1,2,2,1,2,2,864.37,19,1,135104,45032,28392,1371,462320,0,37453,12567,9719,95096
3518,4,9,25001,5,6,14,1,1,2,2,2,2,360.63,62,1,39588,65738,27623,61553,39482,0,0,775,15619,5682
3520,1,1,7000,3,6,25,1,2,1,1,2,2,2739.65,3,2,210211,0,3173,343,12557,0,5837,221,551,9214
3521,2,3,13000,4,7,25,1,1,2,2,2,2,864.37,11,1,557089,60816,124717,28726,474152,0,271101,17455,14972,132450
3522,3,5,5000,2,7,25,1,1,2,2,2,2,808.04,21,1,283725,46467,4995,3362,98842,0,42884,14524,18877,48350
3523,4,8,1800,2,8,14,1,1,2,2,2,2,1883.06,39,1,15671,5069,2814,4735,6144,0,0,0,881,1563
3525,3,5,44500,5,7,23,1,2,2, ,2,2,816.28,24,2,285420,255274,242065,297353,867875,0,141356,23522,33493,257584
3526,3,7,28500,5,6,2,1,2,2,2,2,2,190.78,49,1,115083,1184046,211593,36194,1048930,0,143815,52703,171093,325216
3527,2,3,1200,2,1,25,1,1,2,2,2,2,2724.37,12,1,161352,2099,2614,0,67007,0,0,556,1097,6698
3528,1,2,4000,2,2,2,1,1,2,2,2,2,2739.65,5,1,57516,14098,6885,1457,103613,0,0,15192,18937,17123
3529,2,3,230000,8,5,1,1,1,2,2,2,2,389.93,16,1,4439435,0,30017,3557,84853,0,0,0,0,334561
3530,4,8,28500,5,4,14,1,2,2,2,2,2,318.61,37,2,481901,0,141816,44659,394697,13871,80149,7004,47559,40842
3531,2,4,56000,6,3,14,1,2,2,1,2,2,402.35,19,1,0,682243,727247,0,858686,0,114931,14607,139604,100694
3532,3,5,96000,6,7,23,1,1,2, ,2,2,77.4,21,2,1065158,1147804,1340553,0,4638622,0,0,125718,179012,4414151
3533,2,3,12000,4,4,8,1,1,2,2,2,2,404.15,11,1,509200,20905,27036,1628,211323,0,0,2230,3073,113850
3534,2,4,190000,7,6,18,1,1,1,2,2,2,116.76,20,1,2967650,989308,175110,3705936,7570328,715179,877714,13432,68941,816625
3535,3,7,1500,2,3,25,1,1,2,2,2,2,2546.83,32,1,121352,20826,3408,7988,95886,0,134358,1038,10204,15148
3536,3,7,8500,3,5,2,1,1,2,2,2,2,2544.74,36,2,25933,56321,8755,976,41441,0,0,2977,7435,26129
3537,3,5,130000,7,6,25,1,1,2,1,2,2,77.87,24,2,600661,2131920,1756691,112030,7880691,0,208460,80131,113290,1527689
3538,1,2,52000,6,8,91,1,1,2,2,2,2,80.53,10,2,7584817,66661,492343,59532,1780751,0,38284,16424,14821,1747446
3539,3,7,77000,6,8,18,1,1,2,2,2,2,364.2,49,1,95027,1009651,0,304764,1008836,0,27810,12118,10171,511416
3540,3,5,8200,3,3,1,2,2,2,2,2,2,419.28,23,2,                  ,                  ,0,                  ,0,                  ,0,0,0,                  
3541,3,6,75000,6,7,12,1,1,2,2,2,2,343.4,30,1,1045679,540212,386896,118710,754323,0,57929,19123,83969,670922
3542,1,2,82000,6,8,23,1,1,2, ,2,2,128.33,4,2,2727201,272819,501954,581567,1697402,0,276466,46004,65506,482461
3543,3,6,325000,8,3,2,1,2,2,2,1,2,16.84,30,1,156446021,8000837,4983577,6638979,14129936,0,890028,1304182,4252888,4590290
3544,3,5,42000,5,8,5,1,2,2,2,2,2,818.97,24,2,6750,18213,16887,0,261065,0,19619,124,3297,61599
3545,4,8,3250,2,5,14,1,1,2,2,2,2,463.19,37,1,120463,1530,280,7381,1256,0,0,0,0,778
3547,4,8,19750,4,3,14,1,2,2,2,2,2,318.61,37,2,267317,118709,0,51085,275696,11635,27719,14092,82145,34260
3549,2,3,4000,2,1,26,1,1,2,2,2,2,776.54,14,1,53123,3757,3247,357,8448,0,5022,0,0,9305
3550,2,4,2400,2,6,26,1,2,2,1,2,2,2447.55,19,1,0,0,0,92,9485,0,0,0,0,7227
3551,3,5,16500,4,3,14,1,1,2,2,2,2,460.92,26,2,97263,1091261,61299,112004,214796,0,88494,26859,111822,45688
3552,1,2,13000,4,3,5,2,2,2,2,2,2,802.59,4,2,                  ,                  ,0,                  ,0,                  ,0,0,0,                  
3553,2,4,4000,2,7,25,1,1,2,2,2,2,2447.55,19,2,162692,0,16511,0,78524,0,0,40,3030,44256
3554,4,8,600000,9,5,2,1,2,1,1,1,2,46.81,38,2,11224872,4975360,4262999,798111,15246090,0,761078,508525,3762004,5387893
3555,1,2,15500,4,1,12,1,1,2,2,2,2,221.72,8,1,1648629,502716,43743,12528,141696,0,60110,5621,4659,108954
3556,4,8,97000,6,6,2,1,1,1,2,2,2,87.5,65,2,158018,5434071,372839,389740,2117604,0,20208,240413,1140012,635999
3557,3,7,7000,3,6,2,1,2,2,2,2,2,2544.74,49,1,32644,233452,26273,5941,136919,0,84308,9244,25163,93653
3558,3,5,1150,2,7,15,1,1,2,2,2,2,1446.07,24,1,65659,91719,80792,568223,55527,637055,266985,15184,11166,35268
3559,1,2,20000,4,5,5,1,1,2,2,2,2,206.74,10,1,1791073,38874,93580,340340,751974,0,69892,14764,52215,104497
3560,3,5,78000,6,4,14,1,1,2,2,2,2,368.48,28,2,48737,1110002,664049,29116,1342973,29416,88721,19879,43142,244996
3561,1,2,9800,3,5,23,1,1,2, ,2,2,2739.65,6,1,303495,66321,38341,119699,358202,0,58342,9708,13824,102637
3563,2,4,120000,7,7,18,1,1,2,2,2,2,317.92,17,1,1101271,198754,0,312322,1270394,0,11039,5729,6422,316379
3564,2,4,3000,2,4,2,1,1,2,2,2,2,2447.55,17,1,115744,7182,3550,2182,26471,0,0,208,8212,12610
3565,3,5,66000,6,5,2,1,2,1,2,2,2,130.75,23,1,308681,896108,201320,73860,2192945,38747,220734,273752,960047,584907
3566,3,5,4950,2,7,2,1,1,2,2,2,2,343.4,22,1,136767,99574,6038,27556,122970,0,119484,24720,67127,37543
3567,2,4,1200,2,1,2,1,2,1,2,2,2,2447.55,17,1,183348,0,441,23,2192,0,0,1,123,3658
3568,4,9,400000,8,6,18,1,1,1,1,2,2,135.43,62,2,240630,1341277,829750,4759013,10576047,338359,354574,79656,182147,3353662
3569,3,5,4300,2,4,6,1,1,2,2,2,2,808.04,21,2,210281,42865,21760,5589,186151,50063,1955370,10008,3653,41570
3570,3,7,91000,6,5,2,1,1,1,2,2,2,69.29,36,2,961249,1921361,780312,126249,1660433,0,511230,397444,738699,2388025
3571,1,1,38500,5,1,13,1,1,1,2,2,2,221.72,3,1,1644525,17148,283660,19755,74119,1013782,6770,949,2735,40251
3572,4,9,106000,7,3,14,1,1,1,2,2,2,137.78,55,2,5864339,0,559071,1284972,405070,17640,43064,10422,93805,51939
3574,3,5,2500,2,6,25,1,1,2,2,2,2,734.43,56,1,72792,28618,13205,2820,73448,0,104645,2557,2678,29496
3575,3,5,93000,6,7,5,1,2,2,2,2,2,377.5,52,1,0,453053,76068,0,358905,0,0,146,8668,147622
3576,4,9,14000,4,8,23,1,1,2, ,2,2,950.84,40,2,338020,289744,81356,0,416696,0,67870,11294,16081,118675
3577,3,5,1500,2,6,25,1,2,2,2,2,2,2314.83,25,1,2036,4165,479,26,2506,0,7900,55,709,2672
3578,3,5,65000,6,7,6,1,1,2,2,2,2,377.81,21,1,492317,690445,494724,19181,4727333,505377,2675740,25654,24972,463009
3580,4,9,100000,6,8,5,1,2,2,2,2,2,188.02,62,1,0,28734,29251,0,1510999,0,16683,1347,2445,83142
3581,1,2,1850,2,3,26,1,2,1,2,2,2,2739.65,8,1,230617,8251,10961,3769,57143,0,0,0,0,19352
3582,1,2,2500,2,2,2,1,1,2,2,2,2,2739.65,6,1,69799,11333,3207,2859,23395,0,0,11114,45052,13670
3583,2,4,5000,2,7,2,1,1,2,2,2,2,1701.91,18,2,72187,5589,2325,499,42149,0,13576,811,1136,10772
3584,3,7,3500,2,6,2,1,2,2,2,2,2,2544.74,36,1,35118,74000,9973,3390,115995,0,37041,6146,12843,41146
3585,3,7,18250,4,6,14,1,2,2,2,2,2,403.31,34,1,64611,0,247537,54345,191986,0,98611,4006,31241,129705
3587,1,2,360000,8,1,5,1,1,1,1,2,2,28.58,5,2,3622950,3482,201713,5257,185429,0,13221,2208,2253,251082
3588,4,9,9000,3,7,13,1,2,2,1,2,2,2976.63,41,2,0,713991,755943,0,726329,0,496167,329850,325407,413750
3589,3,5,76000,6,7,14,1,2,2,2,2,2,364.2,26,1,82718,1703203,930032,187959,635861,0,0,24077,203943,315252
3591,2,3,10750,4,3,2,1,2,2,2,2,2,364.88,13,2,244221,47385,62462,21164,228857,0,0,4571,35128,98628
3592,3,5,53000,6,8,23,1,1,2, ,2,2,206.11,21,2,1871213,563049,564004,668655,1951584,765775,317866,52893,75315,578193
3596,1,2,1400000,10,6,24,1,1,1, ,2,2,46.81,9,2,12800584,12148016,8593444,10187968,30169508,2315709,4843164,805903,1147535,33274768
3598,2,3,70000,6,2,14,1,1,2,2,2,2,317.92,14,1,3361516,0,408507,254229,560328,54985,75252,6489,49308,73255
3599,2,4,3150,2,5,25,1,2,1,2,2,2,2447.55,17,2,167676,2651,1361,0,17561,0,7225,147,0,5132
3600,3,7,134000,7,8,25,1,2,1,2,2,2,101.22,49,1,269176,3817808,1327369,108548,4336756,0,136118,59968,83639,1051114
3602,2,3,250000,8,3,23,1,1,2, ,2,2,94.19,15,1,8703865,1220446,1580349,0,5405520,0,880429,146503,208608,1569552
3603,2,3,16000,4,3,12,1,1,2,2,2,2,864.37,60,2,880631,0,5776,5205,21614,0,22746,156,0,24086
3604,2,4,2300,2,7,14,1,1,2,2,2,2,2724.37,18,2,207087,9763,7838,8848,24107,1794,15123,21,1368,2177
3605,3,5,4000,2,3,25,1,2,2,2,2,2,2544.74,52,1,0,91356,14818,0,126248,0,63891,9675,5466,28814
3607,3,7,32500,5,7,23,1,1,2, ,2,2,381.35,49,1,621242,528532,243278,307866,754110,804594,122826,20438,29102,252703
3608,3,5,66000,6,5,14,1,2,2,1,2,2,343.4,25,1,136652,367405,296054,64702,381967,30642,81530,18168,77199,164703
3609,3,7,12000,4,7,25,1,1,2,2,2,2,734.43,32,2,292392,58660,14828,0,62935,0,0,214,462,37551
3610,3,7,2400,2,6,6,1,2,2,2,2,2,2314.83,32,1,21090,11108,6621,812,51846,0,439917,921,2778,8432
