PUBID7   ,REGION7  ,CENDIV7  ,SQFT7    ,SQFTC7   ,YRCONC7  ,PBA7     ,ELUSED7  ,NGUSED7  ,FKUSED7  ,PRUSED7  ,STUSED7  ,HWUSED7  ,CLIMATE7 ,NFLOOR7  ,YRCON7   ,MONCON7  ,GOVOWN7  ,GOVTYP7  ,NOCC7    ,NOCCAT7  ,OWNOCC7  ,OWNREP7  ,MONUSE7  ,PORVAC7  ,OPEN247  ,OPNMF7   ,OPNWE7   ,WKHRS7   ,WKHRSC7  ,NWKER7   ,NWKERC7  ,HT17     ,HT27     ,COOL7    ,WATR7    ,COOK7    ,MANU7    ,GENR7    ,HEATP7   ,HTLS507  ,COOLP7   ,LTOHRP7  ,ADJWT7   ,PAIR7    ,STRATUM7
4152,4,9,300000,8,3,5,1,1,2,2,2,2,4,1,1952,  ,2, ,1,2,2,2,12,2,2,1,2,85,6,69,6,1,1,1,1,2,2,2,10, ,10,100,101.74,2,36
4153,3,6,42500,5,4,5,1,2,2,2,2,2,5,1,1965,  ,2, ,1,2,1, ,12,2,2,1,2,40,3,1,2,2,2,2,2,2,2,2,   , ,   ,20,230.47,2,1
4154,3,5,130000,7,8,23,1,1,2,2,2,2,3,1,1997,  ,2, ,34,6,2,2,12,2,2,1,1,105,6,75,6,1,2,1,1,1,2,1,100, ,98,85,46.65,1,20
4155,3,7,100001,7,6,2,1,1,2,2,2,2,5,2,1980,  ,2, ,48,6,2,1,12,2,2,1,1,72,5,279,8,1,2,1,1,2,2,2,100, ,100,100,382.55,2,42
4156,1,2,550000,9,1,2,1,2,1,2,1,2,2,6,1893,  ,1,2,2,3,2,1,12,1,1, , ,168,7,2174,10,1,2,1,1,2,2,1,100, ,90,100,11.03,2,37
4157,3,6,130000,7,8,18,1,1,2,2,2,2,3,8,1999,2,2, ,1,2,1, ,6,1,1, , ,168,7,30,5,1,2,1,1,1,2,2,75, ,100,100,14.12,1,24
4158,1,1,190000,7,2,5,1,1,1,1,2,2,2,6,1942,  ,2, ,1,2,1, ,12,2,2,1,2,55,4,8,3,1,1,1,1,2,2,2,100, ,10,25,202.68,1,36
4159,2,4,75000,6,6,2,1,1,2,2,2,2,1,1,1986,  ,2, ,8,4,2,2,12,2,2,1,2,55,4,90,6,1,1,1,1,2,2,2,100, ,75,90,243.93,2,8
4160,3,5,1500000,10,6,5,1,1,1,1,2,2,4,1,1988,  ,2, ,1,2,1, ,12,2,1, , ,168,7,500,9,1,2,1,1,1,2,1,100, ,7,100,25.65,1,19
4161,3,5,23750,4,5,2,1,2,2,1,2,2,4,2,1979,  ,2, ,19,5,2,1,12,2,2,1,1,70,5,120,7,1,2,1,1,1,2,2,100, ,100,100,133.13,2,31
4162,2,4,375000,8,6,2,1,2,2,2,2,2,3,992,1986,  ,2, ,11,5,2,1,12,1,2,1,1,68,5,1250,10,1,2,1,1,2,2,2,100, ,100,100,15.37,2,3
4163,4,9,32500,5,5,23,1,1,2,2,2,2,4,1,1976,  ,2, ,15,5,2,2,12,2,2,1,1,48,3,60,6,1,2,1,1,1,2,2,100, ,100,100,271.86,1,20
4164,2,4,20000,4,3,13,1,1,2,2,2,2,2,1,1958,  ,1,2,1,2,1, ,12,2,2,2,1,46,3,4,2,1,2,1,1,2,2,2,60, ,20,60,199.09,2,13
4165,4,8,25000,4,6,12,1,1,2,2,2,2,5,1,1984,  ,2, ,1,2,1, ,12,2,2,2,1,30,2,1,2,1,2,1,1,2,2,2,100, ,100,95,541.3,1,30
4166,4,8,200001,8,6,2,1,1,1,2,2,2,2,13,1980,  ,2, ,4,3,2,1,12,2,2,1,2,60,4,800,9,1,1,1,1,2,2,1,95, ,90,100,30.84,1,16
4167,3,5,100001,7,7,25,1,2,2,2,2,2,5,2,1993,  ,2, ,3,3,2,2,12,2,2,1,1,98,6,35,5,1,2,1,1,1,2,2,100, ,98,100,153.84,1,1
4168,2,3,25000,4,8,14,1,2,2,2,2,1,2,1,1996,  ,1,3,1,2,1, ,12,2,2,1,2,45,3,6,3,1,2,1,2,2,2,2,100, ,30,100,449.62,2,7
4169,3,5,120000,7,8,25,1,1,2,2,2,2,3,1,1998,  ,2, ,1,2,1, ,12,2,2,1,1,118,6,90,6,1,1,1,2,2,2,2,100, ,100,100,40.25,2,40
4170,1,2,200001,8,2,5,1,2,2,2,2,2,2,1,1942,  ,2, ,4,3,1, ,12,2,2,1,2,40,3,12,4,1,2,2,2,2,2,2,100, ,   ,25,96.65,2,27
4171,2,3,900000,9,6,24,1,1,2,2,2,2,2,2,1980,  ,2, ,107,8,2,1,12,2,2,1,1,73,5,400,8,1,1,1,1,1,2,1,100, ,100,100,11.35,2,32
4172,4,9,1000000,9,7,16,1,1,1,1,2,2,4,8,1994,  ,2, ,1,2,1, ,12,1,1, , ,168,7,2500,11,1,2,1,1,1,2,1,100, ,100,100,8.37,1,24
4173,3,7,130000,7,4,14,1,1,2,2,2,2,5,2,1968,  ,1,3,1,2,1, ,9,2,2,1,2,9,2,80,6,1,2,1,1,1,2,1,100, ,100,100,136.61,1,33
4174,3,7,18750,4,7,7,1,1,2,2,2,2,5,2,1991,  ,1,3,4,3,2,2,12,2,2,1,2,42,3,51,6,1,2,1,1,2,2,2,100, ,100,100,213.14,1,42
4175,4,8,15000,4,6,5,1,2,2,2,2,2,5,1,1981,  ,2, ,2,3,2,2,12,2,2,1,2,52,4,9,3,1,2,1,1,2,2,2,30, ,30,100,626.29,2,19
4176,2,3,17500,4,7,2,1,2,2,2,2,2,2,1,1993,  ,2, ,3,3,1, ,12,2,2,1,2,40,3,50,6,1,2,1,1,2,2,2,100, ,100,100,352.62,1,32
4177,1,2,250000,8,3,2,1,2,2,2,1,2,3,991,1959,  ,2, ,28,6,1, ,12,1,2,1,1,66,5,350,8,1,2,1,1,2,2,2,100, ,100,100,15.37,1,43
4178,3,7,100001,7,8,2,1,2,1,2,2,2,5,2,1998,  ,2, ,4,3,1, ,12,2,2,1,1,166,6,300,8,1,2,1,1,1,2,1,100, ,100,100,30.83,2,34
4179,2,3,65000,6,3,14,1,1,2,2,2,2,2,2,1955,  ,1,2,1,2,1, ,12,2,2,1,2,45,3,34,5,1,2,1,1,1,2,2,100, ,5,100,156.82,1,32
4180,4,8,4500,2,1,25,1,1,2,2,2,2,2,2,1911,  ,2, ,2,3,2,1,12,2,2,1,1,86,6,7,3,1,1,1,1,2,2,2,100, ,70,70,6341.84,1,18
4181,4,8,40000,5,4,5,1,1,2,2,2,2,2,1,1965,  ,2, ,1,2,2,2,12,2,2,1,2,40,3,7,3,1,2,1,1,2,2,2,5, ,5,100,230.47,1,10
4182,2,4,27500,5,4,14,1,1,2,2,2,2,3,2,1960,  ,2, ,1,2,1, ,10,2,2,1,1,45,3,16,4,1,2,1,1,1,2,2,100, ,45,75,157.06,1,8
4183,3,5,4500,2,1,13,1,1,2,2,2,2,3,4,1910,  ,2, ,1,2,1, ,12,2,2,1,1,50,4,9,3,1,1,1,1,1,2,2,60, ,60,25,464.4,2,44
4184,3,7,20000,4,6,12,1,1,2,2,2,2,4,1,1985,  ,2, ,1,2,1, ,12,2,2,1,1,65,5,25,5,1,2,1,1,1,2,2,100, ,90,90,464.4,2,3
4185,3,6,1250,2,2,2,1,1,2,2,2,2,4,2,1940,  ,2, ,1,2,1, ,12,2,2,1,1,24,2,2,2,1,1,1,1,2,2,2,100, ,60,60,5678.98,1,2
4186,4,9,40000,5,7,2,1,1,2,2,2,2,4,2,1990,  ,2, ,1,2,1, ,12,2,2,1,2,50,4,98,6,1,2,1,1,1,2,2,100, ,100,100,221.07,1,37
4187,2,3,60000,6,5,14,1,1,2,2,2,2,2,2,1977,  ,1,3,2,3,1, ,9,2,2,1,2,38,2,46,5,1,2,1,1,2,2,2,100, ,100,100,161.76,2,12
4188,2,4,11250,4,2,14,1,2,2,1,2,2,3,2,1939,  ,1,3,1,2,1, ,12,2,2,1,2,50,4,8,3,1,1,1,1,1,2,2,100, ,100,95,184.6,1,41
4189,1,2,30000,5,2,5,1,1,2,1,2,2,3,1,1924,  ,2, ,2,3,2,2,12,2,2,1,1,53,4,7,3,1,1,1,1,2,2,2,100, ,25,100,202.28,2,23
4190,2,4,750000,9,1,2,1,2,1,2,1,2,3,7,1918,  ,1,1,1,2,2,1,12,2,2,1,2,50,4,3000,11,1,1,1,2,1,2,1,95, ,95,95,96.56,1,44
4191,2,3,27500,5,3,6,1,1,2,2,2,2,2,1,1950,  ,2, ,2,3,1, ,12,2,2,1,1,105,6,15,4,1,2,1,1,1,2,2,100, ,80,100,113.76,1,32
4192,4,8,18750,4,2,13,1,1,2,2,2,2,4,1,1939,  ,1,3,5,3,1, ,12,2,2,1,1,60,4,19,4,1,1,1,1,1,2,2,80, ,80,80,239.5,2,30
4193,2,4,70000,6,8,14,1,1,2,2,2,2,1,3,1996,  ,1,2,1,2,1, ,12,2,2,1,1,88,6,100,7,1,2,1,1,2,2,2,100, ,100,100,135.68,2,30
4194,3,6,180000,7,8,5,1,2,1,2,2,2,3,1,1999,4,2, ,1,2,1, ,3,1,2,1,2,120,6,50,6,1,2,1,1,2,2,2,60, ,5,100,43.63,1,24
4195,3,6,30000,5,7,5,1,2,2,2,2,2,5,1,1992,  ,2, ,2,3,1, ,12,2,2,1,2,45,3,2,2,1,2,1,2,2,2,2,1, ,1,100,849.75,1,1
4196,2,3,225000,8,8,18,1,1,2,2,2,2,2,991,1999,4,2, ,1,2,1, ,2,1,1, , ,168,7,120,7,1,1,2,1,1,2,2,100, ,   ,70,28.63,2,7
4197,4,8,30000,5,3,1,2,2,2,2,2,2,2,3,1959,  ,2, ,0,1, , ,0,1, , , ,0,1,0,1,2,2,2,2,2,2,2,   , ,   ,   ,537.86,2,6
4198,4,8,50000,5,1,5,1,1,2,2,2,2,2,5,1896,  ,2, ,1,2,1, ,12,2,2,1,1,51,4,6,3,1,2,1,1,2,2,2,20, ,20,20,166.39,2,18
4199,3,7,17500,4,6,12,1,1,2,2,2,2,4,2,1985,  ,2, ,1,2,1, ,12,2,2,1,1,70,5,12,4,1,2,1,1,2,2,2,100, ,100,50,5670.63,2,3
4200,2,4,21250,4,5,26,1,1,2,2,2,2,2,2,1970,  ,2, ,2,3,1, ,12,2,2,1,1,54,4,25,5,1,2,1,2,2,1,2,100, ,7,100,549.32,2,36
4201,3,5,23750,4,4,15,1,1,2,2,2,2,5,2,1964,  ,1,3,1,2,2,2,12,2,1, , ,168,7,35,5,2,2,1,1,1,2,2,   , ,75,100,195.91,1,13
4202,1,1,35000,5,4,24,1,1,1,2,2,2,2,4,1965,  ,2, ,27,6,2,1,12,2,2,1,1,74,5,100,7,1,1,1,1,1,2,2,100, ,95,100,147.06,2,42
4203,2,3,130000,7,5,14,1,1,2,2,2,2,2,4,1975,  ,2, ,1,2,1, ,12,2,2,1,1,88,6,150,7,1,1,1,1,2,2,1,100, ,100,100,27.35,1,26
4204,1,2,110000,7,4,2,1,1,2,2,2,2,3,6,1964,  ,1,2,2,3,2,1,12,2,2,1,2,45,3,250,8,1,2,1,1,2,2,2,100, ,100,100,108.91,1,17
4205,3,5,110000,7,8,8,1,2,2,2,2,2,5,1,1999,3,1,1,1,2,1, ,6,2,2,1,2,40,3,81,6,1,2,1,1,1,2,2,100, ,100,100,34.28,2,38
4206,1,2,4750,2,7,5,1,1,2,2,2,2,2,1,1993,  ,2, ,1,2,2,2,12,2,2,1,1,78,5,7,3,1,2,1,1,2,2,2,6, ,2,100,13279.23,1,9
4207,1,2,23750,4,8,12,1,1,2,2,2,2,2,2,1997,  ,2, ,1,2,1, ,12,2,2,1,1,75,5,3,2,1,1,1,1,2,2,2,100, ,100,80,444.72,2,21
4208,2,3,3250,2,2,12,1,1,2,2,2,2,2,2,1939,  ,2, ,1,2,1, ,12,2,2,2,1,6,2,1,2,1,2,1,2,2,2,2,100, ,100,50,464.4,1,7
4209,4,8,10001,4,5,14,1,1,2,2,2,2,5,1,1974,  ,1,3,1,2,1, ,10,2,2,1,2,60,4,25,5,1,1,1,1,2,2,2,100, ,100,95,384.62,1,30
4210,4,9,6000,3,5,14,1,1,2,2,2,2,4,1,1972,  ,2, ,1,2,1, ,9,1,2,1,2,32,2,2,2,1,2,1,1,2,2,2,100, ,100,40,5670.63,1,20
4211,1,1,32500,5,4,23,1,2,2,1,2,2,1,1,1965,  ,2, ,12,5,2,2,12,1,2,1,1,84,5,50,6,1,2,1,1,1,2,2,100, ,100,90,120.87,2,9
4212,2,3,11250,4,7,14,1,1,2,2,2,2,1,1,1992,  ,2, ,1,2,1, ,12,2,2,2,1,24,2,4,2,1,2,1,2,2,2,2,100, ,12,80,461.36,2,2
4213,1,1,32500,5,2,14,1,1,2,2,2,2,2,3,1932,  ,2, ,1,2,1, ,12,2,2,1,1,50,4,28,5,1,2,1,1,1,2,2,100, ,1,95,174.49,2,36
4214,3,7,850000,9,5,16,1,1,1,2,2,2,5,6,1978,  ,2, ,1,2,1, ,12,2,1, , ,168,7,700,9,1,1,1,1,1,2,1,100, ,100,95,8.11,1,42
4215,3,6,20000,4,5,25,1,1,2,2,2,2,4,1,1977,  ,2, ,1,2,1, ,12,2,2,1,1,45,3,26,5,1,1,1,1,2,2,2,100, ,40,100,478.12,2,24
4216,3,7,225000,8,8,25,1,1,2,2,2,2,5,1,1999,4,2, ,6,4,2,2,3,1,1, , ,168,7,350,8,1,2,1,1,2,2,2,40, ,100,60,30.83,1,44
4217,4,8,3250,2,6,25,1,1,2,2,2,2,4,1,1980,  ,2, ,1,2,1, ,12,2,2,1,1,46,3,2,2,1,1,1,2,2,2,2,100, ,90,100,482.42,2,30
4218,4,8,80000,6,6,18,1,1,2,2,2,2,5,3,1987,  ,2, ,1,2,2,2,12,2,1, , ,168,7,20,5,1,1,1,1,1,2,2,100, ,99,33,289.77,1,32
4219,3,5,35000,5,5,2,1,2,1,2,2,2,5,2,1970,  ,2, ,1,2,2,2,12,2,2,1,2,40,3,249,7,1,2,1,1,2,2,1,100, ,100,95,170.27,1,38
4220,3,7,17500,4,8,12,1,2,2,2,2,2,5,2,1998,  ,2, ,1,2,1, ,12,2,2,2,1,24,2,1,2,1,2,1,1,2,2,2,100, ,100,90,168.73,1,42
4221,2,4,22500,4,1,12,1,1,2,2,2,2,3,3,1916,  ,2, ,1,2,1, ,12,2,2,1,1,72,5,8,3,1,2,1,1,1,2,2,100, ,100,100,139.44,2,42
4222,3,7,15000,4,1,5,1,1,2,2,2,2,5,2,1895,  ,2, ,1,2,1, ,12,2,2,1,2,40,3,4,2,1,1,1,1,2,2,2,100, ,100,67,363.85,1,25
4223,1,2,27500,5,2,15,1,1,1,2,2,2,3,3,1926,  ,2, ,1,2,1, ,12,2,2,2,1,40,3,12,4,1,2,1,1,1,2,2,90, ,75,75,460.4,2,17
4224,3,5,375000,8,6,23,1,1,2,2,2,2,4,1,1989,  ,2, ,51,7,2,2,12,1,2,1,1,84,5,475,8,1,1,1,1,1,2,2,100, ,100,85,31.56,1,44
4225,3,7,6500,3,3,18,1,1,2,2,2,2,5,2,1953,  ,2, ,1,2,2,1,12,2,1, , ,168,7,6,3,1,2,1,1,2,2,2,100, ,50,50,524.16,1,42
4226,2,3,3500,2,1,25,1,1,2,2,2,2,3,2,1906,  ,2, ,1,2,2,2,12,2,2,1,1,45,3,1,2,1,2,2,2,2,2,2,70, ,   ,70,5764.94,2,16
4227,3,7,35000,5,3,5,1,1,2,2,2,2,5,2,1950,  ,2, ,2,3,2,2,12,2,2,1,2,45,3,3,2,2,2,1,1,2,2,2,   , ,3,80,849.75,1,25
4228,3,6,425000,8,3,24,1,1,2,2,2,2,4,1,1959,  ,2, ,25,6,2,1,12,1,2,1,1,71,5,500,9,1,2,1,1,1,2,2,95, ,95,95,16.34,2,39
4229,1,2,21250,4,1,1,2,2,1,2,2,2,3,4,1898,  ,1,1,0,1, , ,0,1, , , ,0,1,0,1,1,2,2,2,2,2,2,60, ,   ,   ,390.1,2,5
4230,2,3,80000,6,4,14,1,1,2,2,2,2,1,3,1965,  ,1,3,1,2,1, ,12,1,2,1,2,60,4,67,6,1,1,1,1,1,2,2,100, ,15,95,118.21,1,34
4231,3,6,100000,6,6,23,1,2,2,2,2,2,5,1,1982,  ,2, ,23,6,2,2,12,1,2,1,1,98,6,175,7,1,2,1,2,1,2,2,80, ,80,75,129.73,2,2
4232,1,2,32500,5,2,14,1,2,1,2,2,2,3,3,1927,  ,1,3,1,2,1, ,5,1,2,1,2,40,3,28,5,1,2,1,1,2,2,2,100, ,10,100,150.51,2,43
4233,1,1,8000,3,6,7,1,1,2,2,2,2,2,1,1989,  ,1,3,1,2,1, ,12,2,2,1,1,50,4,31,5,1,1,1,2,2,2,2,100, ,40,80,437.18,2,20
4234,1,2,40000,5,6,2,1,2,2,2,2,2,2,2,1984,  ,2, ,1,2,1, ,12,2,2,1,1,45,3,85,6,1,2,1,1,2,2,2,100, ,75,100,391.19,1,4
4235,4,8,2250,2,6,13,1,1,2,2,2,2,2,2,1980,  ,2, ,1,2,2,2,12,2,2,1,1,119,6,12,4,1,2,1,1,2,2,2,100, ,100,100,546.64,1,10
4236,3,7,550000,9,7,16,1,2,1,2,1,2,5,7,1991,  ,2, ,1,2,1, ,12,2,1, , ,168,7,1500,10,1,2,1,1,1,2,1,100, ,100,100,14.75,2,37
4237,1,2,140000,7,5,14,1,1,2,2,2,2,3,3,1970,  ,2, ,1,2,1, ,12,2,2,1,1,60,4,49,5,1,1,1,1,1,2,1,100, ,40,100,109.34,2,17
4238,3,5,30000,5,6,2,1,2,2,2,2,2,3,2,1988,  ,2, ,1,2,2,2,12,2,2,1,2,50,4,91,6,1,2,1,1,2,2,2,100, ,100,100,160.37,1,14
4239,2,3,18750,4,3,26,1,1,1,2,2,2,3,1,1958,  ,2, ,1,2,1, ,12,2,1, , ,168,7,8,3,1,2,1,2,2,2,1,100, ,20,90,182.36,2,28
4240,3,5,150000,7,8,2,1,2,2,2,2,2,4,6,1997,  ,2, ,8,4,2,2,12,2,2,1,1,56,4,200,7,1,2,1,1,2,2,2,100, ,100,100,29.94,2,6
4241,4,8,8000,3,4,18,1,1,2,2,2,2,5,1,1962,  ,2, ,1,2,1, ,12,2,1, , ,168,7,30,5,1,2,1,1,1,2,2,100, ,75,90,546.64,2,42
4242,3,5,8000,3,3,1,2,2,2,2,2,2,4,1,1950,  ,2, ,0,1, , ,0,1, , , ,0,1,0,1,2,2,2,2,2,2,2,   , ,   ,   ,7197.04,2,19
4243,3,5,150000,7,4,16,1,2,1,2,1,1,3,5,1964,  ,1,3,1,2,1, ,12,2,1, , ,168,7,145,7,1,1,1,1,1,2,1,100, ,90,100,40.79,2,5
4244,3,5,80000,6,3,5,1,2,2,2,2,2,4,2,1950,  ,2, ,2,3,1, ,12,2,2,1,2,53,4,19,4,1,2,1,1,2,2,2,8, ,8,87,251.01,1,31
4245,3,6,11250,4,6,18,1,1,2,2,2,2,4,2,1989,  ,2, ,1,2,1, ,12,2,1, , ,168,7,4,2,1,2,1,1,2,2,2,80, ,80,90,497.28,2,39
4246,4,9,160000,7,7,4,1,2,2,2,1,1,4,2,1995,  ,2, ,1,2,2,2,12,2,1, , ,168,7,182,7,1,2,1,1,2,2,2,100, ,80,100,176.22,2,34
4247,3,6,225000,8,8,25,1,1,2,2,2,2,3,1,1996,  ,2, ,5,3,1, ,12,2,1, , ,168,7,150,7,1,2,1,1,1,2,2,95, ,100,100,34.55,1,12
4248,4,8,5500,3,1,2,1,1,2,2,2,2,2,2,1888,  ,2, ,1,2,1, ,12,1,2,1,2,50,4,10,4,1,1,1,1,2,2,2,100, ,100,70,5678.98,2,10
4249,1,1,30000,5,3,23,1,2,2,1,2,2,1,1,1959,  ,2, ,4,3,2,2,12,1,2,1,1,100,6,20,5,1,2,1,2,1,2,2,100, ,100,100,478.95,1,9
4250,3,5,200000,7,5,2,1,2,2,2,2,2,3,991,1970,  ,2, ,14,5,2,1,12,1,2,1,2,50,4,450,8,1,2,1,1,2,2,2,75, ,75,90,123.3,1,26
4251,1,2,1800000,10,5,2,1,2,2,2,1,2,3,992,1970,  ,1,2,300,8,1, ,12,1,2,1,1,50,4,8250,12,1,2,1,1,1,2,2,100, ,98,95,1.28,0,0
4252,4,8,95000,6,8,14,1,1,2,2,2,2,5,1,1999,3,1,3,1,2,1, ,4,2,2,1,1,45,3,26,5,1,2,1,1,1,2,2,100, ,100,80,122.93,1,4
4253,2,3,6000,3,5,26,1,1,2,1,2,2,2,1,1973,  ,2, ,1,2,1, ,12,2,2,1,2,40,3,3,2,1,1,2,1,2,2,2,100, ,   ,100,523.51,1,7
4254,3,5,60000,6,8,2,1,1,2,2,2,2,3,4,1998,  ,2, ,7,4,2,2,12,2,2,1,1,60,4,200,7,1,2,1,1,2,2,2,95, ,95,100,127.95,1,14
4255,4,8,8000,3,6,2,1,2,2,2,2,2,5,1,1985,  ,2, ,3,3,2,1,12,2,2,1,2,40,3,30,5,1,2,1,1,2,1,2,100, ,50,100,622.01,2,19
4256,3,6,250000,8,8,5,1,1,2,2,2,2,4,1,1998,  ,2, ,1,2,2,2,12,2,2,1,2,90,6,51,6,1,2,1,1,2,2,2,100, ,10,100,15.08,2,24
4257,1,1,2500,2,5,2,1,2,2,1,2,2,1,1,1975,  ,2, ,1,2,1, ,12,2,2,1,1,44,3,6,3,1,2,1,1,2,2,2,100, ,100,100,5678.98,1,15
4258,4,9,1400000,10,8,2,1,2,1,2,2,2,4,7,1999,3,2, ,1,2,2,1,12,1,2,1,1,144,6,700,9,1,2,1,1,2,2,2,10, ,80,80,14.7,2,30
4259,4,9,13750,4,5,5,1,1,1,2,2,2,4,1,1979,  ,2, ,1,2,2,2,12,2,1, , ,168,7,30,5,1,1,1,1,2,2,1,40, ,40,100,393.88,2,22
4260,1,1,140000,7,6,14,1,2,1,1,2,2,2,2,1989,  ,2, ,1,2,1, ,12,2,2,1,1,50,4,78,6,1,1,1,1,1,2,2,100, ,25,90,108.91,2,20
4261,4,9,11250,4,4,91,1,2,2,2,2,2,4,1,1961,  ,2, ,1,2,1, ,12,1,2,1,2,40,3,5,3,2,2,1,2,2,2,2,   , ,100,75,352.1,1,11
4262,4,9,65000,6,5,5,1,1,2,2,2,2,4,2,1972,  ,2, ,2,3,2,2,12,2,2,1,2,60,4,99,6,1,2,1,1,2,2,2,20, ,20,100,171.67,2,34
4263,2,3,35000,5,4,2,1,1,2,2,2,2,2,4,1965,  ,2, ,1,2,1, ,12,2,2,1,2,45,3,95,6,1,1,1,1,2,2,2,100, ,100,100,152.23,1,12
4264,1,2,2250,2,1,1,2,2,2,2,2,2,2,3,1900,  ,2, ,0,1, , ,0,1, , , ,0,1,0,1,2,2,2,2,2,2,2,   , ,   ,   ,3494.37,1,9
4265,3,5,250000,8,6,18,1,2,2,2,2,2,5,7,1985,  ,2, ,1,2,1, ,12,2,1, , ,168,7,50,6,1,2,1,1,2,2,2,100, ,80,85,39.45,2,1
4266,2,3,2000,2,3,15,1,1,2,2,2,2,1,2,1955,  ,2, ,1,2,1, ,12,2,2,1,1,98,6,6,3,1,2,1,1,1,2,2,100, ,50,75,4215.29,1,28
4267,3,5,150000,7,5,5,1,2,1,2,2,2,3,1,1978,  ,2, ,2,3,2,2,12,2,2,1,2,40,3,107,7,1,1,1,1,2,1,2,100, ,10,100,109.57,1,43
4268,2,3,11250,4,6,8,1,1,2,2,2,2,2,1,1984,  ,2, ,2,3,2,2,12,2,2,1,2,40,3,20,5,1,1,1,1,2,2,2,80, ,75,100,249.07,1,7
4269,4,9,70000,6,4,2,1,1,1,2,2,2,4,2,1968,  ,2, ,2,3,2,2,12,2,2,1,1,80,5,150,7,1,2,1,1,2,1,1,100, ,100,100,182.12,2,21
4270,4,8,110000,7,7,14,1,1,2,2,2,2,2,1,1994,  ,2, ,1,2,1, ,12,1,2,1,2,40,3,72,6,1,2,1,1,1,2,2,100, ,90,95,98.2,2,10
4271,3,5,13750,4,4,5,1,2,2,2,2,2,5,1,1964,  ,2, ,1,2,1, ,12,2,2,1,1,41,3,5,3,1,2,1,2,2,2,2,25, ,25,50,616.83,1,38
4272,2,4,1500000,10,6,2,1,1,1,2,1,2,1,992,1982,  ,2, ,30,6,2,1,12,1,2,1,1,60,4,6750,12,1,1,1,1,1,2,1,100, ,100,100,5.27,1,3
4273,2,3,65000,6,1,5,1,1,1,1,2,2,2,3,1886,  ,2, ,1,2,1, ,12,2,2,1,2,60,4,15,4,1,1,1,2,2,2,2,100, ,25,45,135.15,1,26
4274,2,3,110000,7,7,23,1,1,2,2,2,2,1,1,1995,  ,2, ,11,5,2,1,12,1,1, , ,168,7,85,6,1,1,1,1,1,2,2,97, ,100,90,36.03,2,34
4275,2,3,22500,4,7,25,1,1,2,2,2,2,2,1,1993,  ,2, ,1,2,2,2,12,2,2,1,1,73,5,18,4,1,2,1,1,2,2,2,100, ,85,100,136.49,2,13
4276,3,6,25000,4,5,13,1,1,2,2,2,2,4,1,1973,  ,1,3,1,2,1, ,12,2,2,1,1,60,4,6,3,1,2,1,2,2,2,2,100, ,20,85,205.46,2,12
4277,2,4,27500,5,7,26,1,1,2,2,2,2,1,1,1995,  ,1,1,1,2,1, ,12,2,2,2,1,48,3,13,4,1,1,1,1,2,1,2,97, ,20,75,484.41,2,18
4278,1,2,65000,6,7,5,1,1,2,2,2,2,2,1,1995,  ,2, ,1,2,2,2,12,2,2,1,2,55,4,11,4,1,2,1,1,2,1,2,100, ,100,100,140.47,1,27
4279,3,7,200000,7,2,14,1,1,2,2,2,2,5,3,1925,  ,1,3,2,3,1, ,10,2,2,1,2,120,6,140,7,1,1,1,1,1,2,2,80, ,90,80,101.74,1,21
4280,3,5,1500,2,6,6,1,2,2,2,2,2,5,1,1983,  ,2, ,1,2,2,2,9,1,2,2,1,78,5,3,2,1,2,1,1,2,2,2,80, ,80,80,2821.41,1,38
4281,4,9,47500,5,4,14,1,2,2,2,2,2,3,1,1969,  ,1,3,1,2,1, ,10,2,2,1,2,65,5,40,5,1,2,1,1,1,2,2,90, ,90,100,2911.94,2,29
4282,2,3,100001,7,7,14,1,1,2,2,2,2,2,2,1995,  ,1,3,1,2,1, ,12,2,2,1,2,47,3,49,5,1,2,1,1,1,2,2,100, ,77,90,196.4,1,16
4283,3,7,350000,8,5,2,1,2,1,2,2,2,5,991,1978,  ,2, ,5,3,2,1,12,1,2,1,1,72,5,300,8,1,2,1,1,2,2,1,100, ,100,100,16.34,1,28
4284,1,2,7000,3,6,13,1,1,2,2,2,2,2,2,1985,  ,2, ,1,2,1, ,12,2,2,1,1,60,4,2,2,1,2,1,1,2,2,2,100, ,100,75,5395.04,2,27
4285,4,8,45000,5,1,1,1,1,2,2,2,1,2,4,1891,  ,1,3,4,3,2,2,12,1,2,1,2,40,3,12,4,1,2,2,1,2,2,2,25, ,   ,25,146.89,2,18
4286,1,2,650000,9,4,91,1,2,2,2,1,2,3,991,1964,  ,2, ,100,7,2,1,12,2,2,1,2,40,3,600,9,1,2,1,1,1,2,2,75, ,75,90,92.5,1,17
4287,3,5,200001,8,8,2,1,2,2,2,2,2,5,4,1999,1,2, ,11,5,2,1,12,1,2,1,1,56,4,1380,10,1,2,1,1,2,2,2,100, ,100,100,33.65,2,40
4288,3,5,95000,6,5,14,1,2,1,1,2,2,3,2,1971,  ,1,3,1,2,2,1,12,2,2,1,2,40,3,75,6,1,2,1,1,1,2,2,100, ,85,100,413.77,1,14
4289,1,2,170000,7,5,2,1,2,2,2,2,2,2,6,1971,  ,2, ,35,6,1, ,12,1,2,1,1,60,4,275,8,1,2,1,1,2,2,2,60, ,60,60,30.67,1,27
